label,m,word,L,min_cost,hit_loop,breach,over_loop_impossible_check,cap_margin_ok,replay_ok,status
exhaustive-m8,8,21211221,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12211221,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22211221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11121221,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21121221,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12121221,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22121221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11221221,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21221221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12221221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22221221,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11112221,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21112221,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12112221,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22112221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11212221,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21212221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12212221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22212221,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11122221,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21122221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12122221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22122221,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11222221,3,3,True,False,False,True,True,OK
exhaustive-m8,8,21222221,2,2,True,False,False,True,True,OK
exhaustive-m8,8,12222221,2,2,True,False,False,True,True,OK
exhaustive-m8,8,22222221,1,1,True,False,False,True,True,OK
exhaustive-m8,8,11111112,7,7,True,False,False,True,True,OK
exhaustive-m8,8,21111112,6,6,True,False,False,True,True,OK
exhaustive-m8,8,12111112,6,6,True,False,False,True,True,OK
exhaustive-m8,8,22111112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,11211112,6,6,True,False,False,True,True,OK
exhaustive-m8,8,21211112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,12211112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,22211112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,11121112,6,6,True,False,False,True,True,OK
exhaustive-m8,8,21121112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,12121112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,22121112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,11221112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21221112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12221112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22221112,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11112112,6,6,True,False,False,True,True,OK
exhaustive-m8,8,21112112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,12112112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,22112112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,11212112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21212112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12212112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22212112,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11122112,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21122112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12122112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22122112,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11222112,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21222112,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12222112,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22222112,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11111212,6,6,True,False,False,True,True,OK
exhaustive-m8,8,21111212,5,5,True,False,False,True,True,OK
exhaustive-m8,8,12111212,5,5,True,False,False,True,True,OK
exhaustive-m8,8,22111212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,11211212,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21211212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12211212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22211212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11121212,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21121212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12121212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22121212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11221212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21221212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12221212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22221212,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11112212,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21112212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12112212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22112212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11212212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21212212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12212212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22212212,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11122212,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21122212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12122212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22122212,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11222212,3,3,True,False,False,True,True,OK
exhaustive-m8,8,21222212,2,2,True,False,False,True,True,OK
exhaustive-m8,8,12222212,2,2,True,False,False,True,True,OK
exhaustive-m8,8,22222212,1,1,True,False,False,True,True,OK
exhaustive-m8,8,11111122,6,6,True,False,False,True,True,OK
exhaustive-m8,8,21111122,5,5,True,False,False,True,True,OK
exhaustive-m8,8,12111122,5,5,True,False,False,True,True,OK
exhaustive-m8,8,22111122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,11211122,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21211122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12211122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22211122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11121122,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21121122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12121122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22121122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11221122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21221122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12221122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22221122,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11112122,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21112122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12112122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22112122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11212122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21212122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12212122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22212122,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11122122,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21122122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12122122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22122122,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11222122,3,3,True,False,False,True,True,OK
exhaustive-m8,8,21222122,2,2,True,False,False,True,True,OK
exhaustive-m8,8,12222122,2,2,True,False,False,True,True,OK
exhaustive-m8,8,22222122,1,1,True,False,False,True,True,OK
exhaustive-m8,8,11111222,5,5,True,False,False,True,True,OK
exhaustive-m8,8,21111222,4,4,True,False,False,True,True,OK
exhaustive-m8,8,12111222,4,4,True,False,False,True,True,OK
exhaustive-m8,8,22111222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,11211222,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21211222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12211222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22211222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11121222,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21121222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12121222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22121222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11221222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,21221222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,12221222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,22221222,1,1,True,False,False,True,True,OK
exhaustive-m8,8,11112222,4,4,True,False,False,True,True,OK
exhaustive-m8,8,21112222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,12112222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,22112222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,11212222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,21212222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,12212222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,22212222,1,1,True,False,False,True,True,OK
exhaustive-m8,8,11122222,3,3,True,False,False,True,True,OK
exhaustive-m8,8,21122222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,12122222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,22122222,1,1,True,False,False,True,True,OK
exhaustive-m8,8,11222222,2,2,True,False,False,True,True,OK
exhaustive-m8,8,21222222,1,1,True,False,False,True,True,OK
exhaustive-m8,8,12222222,1,1,True,False,False,True,True,OK
exhaustive-m8,8,22222222,0,0,True,False,False,True,True,OK
exhaustive-m9,9,111111111,9,9,True,False,False,True,True,OK
exhaustive-m9,9,211111111,8,8,True,False,False,True,True,OK
exhaustive-m9,9,121111111,8,8,True,False,False,True,True,OK
exhaustive-m9,9,221111111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,112111111,8,8,True,False,False,True,True,OK
exhaustive-m9,9,212111111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,122111111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,222111111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,111211111,8,8,True,False,False,True,True,OK
exhaustive-m9,9,211211111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,121211111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,221211111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,112211111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,212211111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,122211111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,222211111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,111121111,8,8,True,False,False,True,True,OK
exhaustive-m9,9,211121111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,121121111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,221121111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,112121111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,212121111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,122121111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,222121111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,111221111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,211221111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,121221111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,221221111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,112221111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,212221111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,122221111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,222221111,4,4,True,False,False,True,True,OK
exhaustive-m9,9,111112111,8,8,True,False,False,True,True,OK
exhaustive-m9,9,211112111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,121112111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,221112111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,112112111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,212112111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,122112111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,222112111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,111212111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,211212111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,121212111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,221212111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,112212111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,212212111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,122212111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,222212111,4,4,True,False,False,True,True,OK
exhaustive-m9,9,111122111,7,7,True,False,False,True,True,OK
exhaustive-m9,9,211122111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,121122111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,221122111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,112122111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,212122111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,122122111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,222122111,4,4,True,False,False,True,True,OK
exhaustive-m9,9,111222111,6,6,True,False,False,True,True,OK
exhaustive-m9,9,211222111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,121222111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,221222111,4,4,True,False,False,True,True,OK
exhaustive-m9,9,112222111,5,5,True,False,False,True,True,OK
exhaustive-m9,9,212222111,4,4,True,False,False,True,True,OK
exhaustive-m9,9,122222111,4,4,True,False,False,True,True,OK
exhaustive-m9,9,222222111,3,3,True,False,False,True,True,OK
exhaustive-m9,9,111111211,8,8,True,False,False,True,True,OK
exhaustive-m9,9,211111211,7,7,True,False,False,True,True,OK
exhaustive-m9,9,121111211,7,7,True,False,False,True,True,OK
exhaustive-m9,9,221111211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,112111211,7,7,True,False,False,True,True,OK
exhaustive-m9,9,212111211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,122111211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,222111211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,111211211,7,7,True,False,False,True,True,OK
exhaustive-m9,9,211211211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,121211211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,221211211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,112211211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,212211211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,122211211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,222211211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,111121211,7,7,True,False,False,True,True,OK
exhaustive-m9,9,211121211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,121121211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,221121211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,112121211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,212121211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,122121211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,222121211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,111221211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,211221211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,121221211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,221221211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,112221211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,212221211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,122221211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,222221211,3,3,True,False,False,True,True,OK
exhaustive-m9,9,111112211,7,7,True,False,False,True,True,OK
exhaustive-m9,9,211112211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,121112211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,221112211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,112112211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,212112211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,122112211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,222112211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,111212211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,211212211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,121212211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,221212211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,112212211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,212212211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,122212211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,222212211,3,3,True,False,False,True,True,OK
exhaustive-m9,9,111122211,6,6,True,False,False,True,True,OK
exhaustive-m9,9,211122211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,121122211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,221122211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,112122211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,212122211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,122122211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,222122211,3,3,True,False,False,True,True,OK
exhaustive-m9,9,111222211,5,5,True,False,False,True,True,OK
exhaustive-m9,9,211222211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,121222211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,221222211,3,3,True,False,False,True,True,OK
exhaustive-m9,9,112222211,4,4,True,False,False,True,True,OK
exhaustive-m9,9,212222211,3,3,True,False,False,True,True,OK
exhaustive-m9,9,122222211,3,3,True,False,False,True,True,OK
exhaustive-m9,9,222222211,2,2,True,False,False,True,True,OK
exhaustive-m9,9,111111121,8,8,True,False,False,True,True,OK
exhaustive-m9,9,211111121,7,7,True,False,False,True,True,OK
exhaustive-m9,9,121111121,7,7,True,False,False,True,True,OK
exhaustive-m9,9,221111121,6,6,True,False,False,True,True,OK
exhaustive-m9,9,112111121,7,7,True,False,False,True,True,OK
exhaustive-m9,9,212111121,6,6,True,False,False,True,True,OK
exhaustive-m9,9,122111121,6,6,True,False,False,True,True,OK
exhaustive-m9,9,222111121,5,5,True,False,False,True,True,OK
exhaustive-m9,9,111211121,7,7,True,False,False,True,True,OK
exhaustive-m9,9,211211121,6,6,True,False,False,True,True,OK
exhaustive-m9,9,121211121,6,6,True,False,False,True,True,OK
exhaustive-m9,9,221211121,5,5,True,False,False,True,True,OK
exhaustive-m9,9,112211121,6,6,True,False,False,True,True,OK
exhaustive-m9,9,212211121,5,5,True,False,False,True,True,OK
exhaustive-m9,9,122211121,5,5,True,False,False,True,True,OK
exhaustive-m9,9,222211121,4,4,True,False,False,True,True,OK
exhaustive-m9,9,111121121,7,7,True,False,False,True,True,OK
exhaustive-m9,9,211121121,6,6,True,False,False,True,True,OK
exhaustive-m9,9,121121121,6,6,True,False,False,True,True,OK
exhaustive-m9,9,221121121,5,5,True,False,False,True,True,OK
exhaustive-m9,9,112121121,6,6,True,False,False,True,True,OK
exhaustive-m9,9,212121121,5,5,True,False,False,True,True,OK
exhaustive-m9,9,122121121,5,5,True,False,False,True,True,OK
exhaustive-m9,9,222121121,4,4,True,False,False,True,True,OK
exhaustive-m9,9,111221121,6,6,True,False,False,True,True,OK
